X1,Subject.ID,grade,classroom,class,relig,Question,Category,Sequence,Response,Gender,egoID,Attitudes_BadMarks,Attitudes_Boys,Attitudes_Girls,Attitudes_GoodMarks,Attitudes_Hindus,Attitudes_Muslims,Attitudes_MyCaste,Attitudes_MyLang,Attitudes_OtherCaste,Attitudes_OtherLang,Attitudes_Poor,Attitudes_Rich,CasteForced_CasteForced,CasteOpen_CasteOpen,Gender_Gender,Identification_Caste,Identification_Gender,Identification_Language,Identification_Marks,Identification_Religion,Identification_School,Language_Language,ReligFreq_Celebrate,ReligFreq_Pray,ReligFreq_Read,ReligFreq_ReligiousPlace,Religion_Religion,Religiosity_Religiosity,ResourceAlloc_Friend,ResourceAlloc_Krishna,ResourceAlloc_Mohammed,SchoolHarmony_BoyGirl,SchoolHarmony_HinduMuslim,SchoolHarmony_InterCaste,SchoolHarmony_People,SchoolHarmony_RichPoor,Wellbeing_EnoughFriends,Wellbeing_Happy,Wellbeing_Lonely,Wellbeing_OthersMean,altGender,altRelig,altIDcaste,altIDgend,altIDlang,altIDmarks,altIDrelig,altIDschool,altReligCelebrate,altReligPray,altReligRead,altReligPlace,altReligiosity,altResourceFriend,altResourceHindu,altResourceMuslim,altHarmGender,altHarmRelig,altHarmCaste,altHarmPeople,altHarmSES,allWellFriends,altWellHappy,altWellLonely,altWellOthersMean,altAttBoys,altAttGirls,altAttHindu,altAttMuslim,ownGender,ownRelig,classID,propMale,propHindu,propOther,classsize,internelEdge,ownGendAtt,othGendAtt,ownGendAdv,gradeCent,ownReligAdv
426,C0502,5,C,5C,Hindu,Enemies,Enemy5,2,46,M,2,1,1,NA,4,7,7,7,7,6,6,7,1,8,NA,1,5,3,1,1,5,1,1,2,4,3,1,1,1,2,1,7,3,4,1,5,1,1,1,2,1,F,Muslim,1,1,1,1,1,1,4,1,1,1,1,7,7,7,1,1,1,1,1,1,1,3,1,6,7,4,7,0,0,C5,-0.344105112,0.090184641,-0.131409434,-0.976772542,0.4465883174415447,1,NA,NA,-1.5,0
427,C0502,5,C,5C,Hindu,Enemies,Enemy6,2,51,M,2,1,1,NA,4,7,7,7,7,6,6,7,1,8,NA,1,5,3,1,1,5,1,1,2,4,3,1,1,1,2,1,7,3,4,1,5,1,1,1,2,1,F,Muslim,1,1,2,1,1,1,2,1,1,2,2,7,2,6,1,1,1,1,1,1,1,1,1,6,7,4,7,0,0,C5,-0.344105112,0.090184641,-0.131409434,-0.976772542,0.4465883174415447,1,NA,NA,-1.5,0
428,C0502,5,C,5C,Hindu,Enemies,Enemy7,2,58,M,2,1,1,NA,4,7,7,7,7,6,6,7,1,8,NA,1,5,3,1,1,5,1,1,2,4,3,1,1,1,2,1,7,3,4,1,5,1,1,1,2,1,F,Hindu,1,3,2,1,2,1,4,3,5,2,3,4,4,3,NA,2,5,4,2,2,2,2,1,2,7,6,NA,0,1,C5,-0.344105112,0.090184641,-0.131409434,-0.976772542,0.4465883174415447,1,NA,NA,-1.5,0
429,C0504,5,C,5C,Hindu,Enemies,Enemy1,2,6,M,4,1,7,4,7,7,1,6,6,4,5,5,4,1,NA,1,NA,2,2,1,1,1,1,1,1,2,2,1,1,4,5,5,5,1,2,1,1,1,1,5,3,M,Hindu,1,1,1,1,1,1,5,4,4,4,1,4,6,2,1,1,2,NA,1,2,1,1,2,7,7,7,3,1,1,C5,-0.344105112,0.090184641,-0.131409434,-0.976772542,0.4465883174415447,7,4,0.30591622948642044,-1.5,6
430,C0505,5,C,5C,Hindu,Enemies,Enemy1,2,1,M,5,7,7,6,6,NA,NA,7,7,5,4,5,4,8,NA,1,2,2,1,1,2,1,4,4,1,3,2,1,1,4,3,3,2,1,2,1,1,1,2,5,4,M,Muslim,3,4,4,1,3,1,NA,5,2,NA,2,2,3,3,4,1,4,1,1,1,4,1,1,6,6,2,6,1,0,C5,-0.344105112,0.090184641,-0.131409434,-0.976772542,0.4465883174415447,7,6,-0.571172707,-1.5,NA
431,C0505,5,C,5C,Hindu,Enemies,Enemy2,2,16,M,5,7,7,6,6,NA,NA,7,7,5,4,5,4,8,NA,1,2,2,1,1,2,1,4,4,1,3,2,1,1,4,3,3,2,1,2,1,1,1,2,5,4,M,Muslim,4,1,1,1,5,1,4,1,1,1,1,3,2,3,5,NA,1,2,1,1,1,3,5,7,4,1,7,1,0,C5,-0.344105112,0.090184641,-0.131409434,-0.976772542,0.4465883174415447,7,6,-0.571172707,-1.5,NA
432,C0505,5,C,5C,Hindu,Enemies,Enemy3,2,28,M,5,7,7,6,6,NA,NA,7,7,5,4,5,4,8,NA,1,2,2,1,1,2,1,4,4,1,3,2,1,1,4,3,3,2,1,2,1,1,1,2,5,4,M,Muslim,1,1,1,1,2,1,3,1,4,4,1,4,4,4,1,2,2,1,1,1,1,5,3,7,4,3,7,1,0,C5,-0.344105112,0.090184641,-0.131409434,-0.976772542,0.4465883174415447,7,6,-0.571172707,-1.5,NA
433,C0506,5,C,5C,Hindu,Enemies,Enemy1,2,27,M,6,7,7,7,7,7,3,3,NA,7,4,NA,3,2,Other,1,1,1,1,1,1,1,1,5,4,4,4,1,1,4,6,2,1,1,2,NA,1,2,1,1,2,M,Muslim,1,1,2,1,1,1,4,2,1,2,2,4,1,1,3,1,1,1,1,1,1,5,5,7,1,3,7,1,0,C5,-0.344105112,0.090184641,-0.131409434,-0.976772542,0.4465883174415447,7,7,-1.009717175,-1.5,4
434,C0506,5,C,5C,Hindu,Enemies,Enemy2,2,29,M,6,7,7,7,7,7,3,3,NA,7,4,NA,3,2,Other,1,1,1,1,1,1,1,1,5,4,4,4,1,1,4,6,2,1,1,2,NA,1,2,1,1,2,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,C5,-0.344105112,0.090184641,-0.131409434,-0.976772542,0.4465883174415447,7,7,-1.009717175,-1.5,4
435,C0507,5,C,5C,Muslim,Enemies,Enemy1,2,27,M,7,4,4,4,4,1,7,7,6,4,6,5,7,7,Suni,1,1,1,4,1,3,1,2,1,1,1,2,2,1,4,4,7,1,5,3,5,5,1,3,3,3,M,Muslim,1,1,2,1,1,1,4,2,1,2,2,4,1,1,3,1,1,1,1,1,1,5,5,7,1,3,7,1,1,C5,-0.344105112,0.090184641,-0.131409434,-0.976772542,0.4465883174415447,4,4,-1.009717175,-1.5,6
436,C0507,5,C,5C,Muslim,Enemies,Enemy2,2,32,M,7,4,4,4,4,1,7,7,6,4,6,5,7,7,Suni,1,1,1,4,1,3,1,2,1,1,1,2,2,1,4,4,7,1,5,3,5,5,1,3,3,3,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,C5,-0.344105112,0.090184641,-0.131409434,-0.976772542,0.4465883174415447,4,4,-1.009717175,-1.5,6
437,C0507,5,C,5C,Muslim,Enemies,Enemy3,2,33,M,7,4,4,4,4,1,7,7,6,4,6,5,7,7,Suni,1,1,1,4,1,3,1,2,1,1,1,2,2,1,4,4,7,1,5,3,5,5,1,3,3,3,M,Hindu,1,3,2,1,2,1,2,2,1,3,1,4,3,3,1,5,5,5,5,1,1,5,3,7,1,7,1,1,0,C5,-0.344105112,0.090184641,-0.131409434,-0.976772542,0.4465883174415447,4,4,-1.009717175,-1.5,6
438,C0507,5,C,5C,Muslim,Enemies,Enemy4,2,35,M,7,4,4,4,4,1,7,7,6,4,6,5,7,7,Suni,1,1,1,4,1,3,1,2,1,1,1,2,2,1,4,4,7,1,5,3,5,5,1,3,3,3,M,Hindu,3,2,1,1,3,1,4,1,3,4,2,4,3,2,3,1,2,3,4,5,5,1,1,7,1,7,1,1,0,C5,-0.344105112,0.090184641,-0.131409434,-0.976772542,0.4465883174415447,4,4,-1.009717175,-1.5,6
439,C0508,5,C,5C,Muslim,Enemies,Enemy1,2,2,M,8,6,7,6,1,6,7,7,7,5,4,6,2,NA,Vora,1,1,2,NA,1,3,1,2,5,1,1,5,2,1,2,4,5,3,3,2,1,5,3,4,2,1,M,Hindu,5,3,1,1,5,1,2,4,3,1,1,2,1,7,3,4,1,5,1,1,1,2,1,1,NA,7,7,1,0,C5,-0.344105112,0.090184641,-0.131409434,-0.976772542,0.4465883174415447,7,6,-0.571172707,-1.5,1
440,C0508,5,C,5C,Muslim,Enemies,Enemy2,2,5,M,8,6,7,6,1,6,7,7,7,5,4,6,2,NA,Vora,1,1,2,NA,1,3,1,2,5,1,1,5,2,1,2,4,5,3,3,2,1,5,3,4,2,1,M,Hindu,2,2,1,1,2,1,4,1,3,2,1,4,3,3,2,1,2,1,1,1,2,5,4,7,6,NA,NA,1,0,C5,-0.344105112,0.090184641,-0.131409434,-0.976772542,0.4465883174415447,7,6,-0.571172707,-1.5,1
441,C0508,5,C,5C,Muslim,Enemies,Enemy3,2,9,M,8,6,7,6,1,6,7,7,7,5,4,6,2,NA,Vora,1,1,2,NA,1,3,1,2,5,1,1,5,2,1,2,4,5,3,3,2,1,5,3,4,2,1,M,Hindu,2,1,1,1,4,1,4,1,4,1,1,1,7,6,2,1,3,5,4,3,2,2,1,7,4,7,2,1,0,C5,-0.344105112,0.090184641,-0.131409434,-0.976772542,0.4465883174415447,7,6,-0.571172707,-1.5,1
442,C0508,5,C,5C,Muslim,Enemies,Enemy4,2,12,M,8,6,7,6,1,6,7,7,7,5,4,6,2,NA,Vora,1,1,2,NA,1,3,1,2,5,1,1,5,2,1,2,4,5,3,3,2,1,5,3,4,2,1,M,Muslim,3,4,1,4,2,5,3,1,1,1,1,4,4,4,2,3,4,1,5,1,4,3,2,1,NA,4,1,1,1,C5,-0.344105112,0.090184641,-0.131409434,-0.976772542,0.4465883174415447,7,6,-0.571172707,-1.5,1
443,C0508,5,C,5C,Muslim,Enemies,Enemy5,2,19,M,8,6,7,6,1,6,7,7,7,5,4,6,2,NA,Vora,1,1,2,NA,1,3,1,2,5,1,1,5,2,1,2,4,5,3,3,2,1,5,3,4,2,1,M,Hindu,4,2,1,1,3,1,4,1,1,1,1,3,4,4,5,1,1,1,2,1,1,5,1,7,1,7,2,1,0,C5,-0.344105112,0.090184641,-0.131409434,-0.976772542,0.4465883174415447,7,6,-0.571172707,-1.5,1
444,C0508,5,C,5C,Muslim,Enemies,Enemy6,2,31,M,8,6,7,6,1,6,7,7,7,5,4,6,2,NA,Vora,1,1,2,NA,1,3,1,2,5,1,1,5,2,1,2,4,5,3,3,2,1,5,3,4,2,1,M,Muslim,1,1,1,1,1,1,4,1,4,3,1,6,7,3,3,2,2,1,3,1,1,5,1,7,4,4,7,1,1,C5,-0.344105112,0.090184641,-0.131409434,-0.976772542,0.4465883174415447,7,6,-0.571172707,-1.5,1
445,C0508,5,C,5C,Muslim,Enemies,Enemy7,2,32,M,8,6,7,6,1,6,7,7,7,5,4,6,2,NA,Vora,1,1,2,NA,1,3,1,2,5,1,1,5,2,1,2,4,5,3,3,2,1,5,3,4,2,1,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,C5,-0.344105112,0.090184641,-0.131409434,-0.976772542,0.4465883174415447,7,6,-0.571172707,-1.5,1
446,C0509,5,C,5C,Hindu,Enemies,Enemy1,2,1,M,9,7,7,4,1,7,2,2,7,2,5,7,4,7,Thakor,1,2,1,1,1,4,1,2,4,1,4,1,1,1,1,7,6,2,1,3,5,4,3,2,2,1,M,Muslim,3,4,4,1,3,1,NA,5,2,NA,2,2,3,3,4,1,4,1,1,1,4,1,1,6,6,2,6,1,0,C5,-0.344105112,0.090184641,-0.131409434,-0.976772542,0.4465883174415447,7,4,0.30591622948642044,-1.5,5
447,C0509,5,C,5C,Hindu,Enemies,Enemy2,2,6,M,9,7,7,4,1,7,2,2,7,2,5,7,4,7,Thakor,1,2,1,1,1,4,1,2,4,1,4,1,1,1,1,7,6,2,1,3,5,4,3,2,2,1,M,Hindu,1,1,1,1,1,1,5,4,4,4,1,4,6,2,1,1,2,NA,1,2,1,1,2,7,7,7,3,1,1,C5,-0.344105112,0.090184641,-0.131409434,-0.976772542,0.4465883174415447,7,4,0.30591622948642044,-1.5,5
448,C0509,5,C,5C,Hindu,Enemies,Enemy3,2,10,M,9,7,7,4,1,7,2,2,7,2,5,7,4,7,Thakor,1,2,1,1,1,4,1,2,4,1,4,1,1,1,1,7,6,2,1,3,5,4,3,2,2,1,M,Muslim,1,1,1,1,2,1,4,1,1,1,1,4,4,4,1,5,5,4,1,1,5,5,2,7,5,6,7,1,0,C5,-0.344105112,0.090184641,-0.131409434,-0.976772542,0.4465883174415447,7,4,0.30591622948642044,-1.5,5
449,C0509,5,C,5C,Hindu,Enemies,Enemy4,2,12,M,9,7,7,4,1,7,2,2,7,2,5,7,4,7,Thakor,1,2,1,1,1,4,1,2,4,1,4,1,1,1,1,7,6,2,1,3,5,4,3,2,2,1,M,Muslim,3,4,1,4,2,5,3,1,1,1,1,4,4,4,2,3,4,1,5,1,4,3,2,1,NA,4,1,1,0,C5,-0.344105112,0.090184641,-0.131409434,-0.976772542,0.4465883174415447,7,4,0.30591622948642044,-1.5,5
450,C0509,5,C,5C,Hindu,Enemies,Enemy5,2,16,M,9,7,7,4,1,7,2,2,7,2,5,7,4,7,Thakor,1,2,1,1,1,4,1,2,4,1,4,1,1,1,1,7,6,2,1,3,5,4,3,2,2,1,M,Muslim,4,1,1,1,5,1,4,1,1,1,1,3,2,3,5,NA,1,2,1,1,1,3,5,7,4,1,7,1,0,C5,-0.344105112,0.090184641,-0.131409434,-0.976772542,0.4465883174415447,7,4,0.30591622948642044,-1.5,5
451,C0509,5,C,5C,Hindu,Enemies,Enemy6,2,31,M,9,7,7,4,1,7,2,2,7,2,5,7,4,7,Thakor,1,2,1,1,1,4,1,2,4,1,4,1,1,1,1,7,6,2,1,3,5,4,3,2,2,1,M,Muslim,1,1,1,1,1,1,4,1,4,3,1,6,7,3,3,2,2,1,3,1,1,5,1,7,4,4,7,1,0,C5,-0.344105112,0.090184641,-0.131409434,-0.976772542,0.4465883174415447,7,4,0.30591622948642044,-1.5,5
452,C0509,5,C,5C,Hindu,Enemies,Enemy7,2,57,M,9,7,7,4,1,7,2,2,7,2,5,7,4,7,Thakor,1,2,1,1,1,4,1,2,4,1,4,1,1,1,1,7,6,2,1,3,5,4,3,2,2,1,F,Muslim,1,1,1,1,1,1,4,4,4,4,1,4,2,3,5,1,2,4,1,1,1,5,2,1,7,5,7,0,0,C5,-0.344105112,0.090184641,-0.131409434,-0.976772542,0.4465883174415447,7,4,0.30591622948642044,-1.5,5
453,C0510,5,C,5C,Muslim,Enemies,Enemy1,2,6,M,10,5,7,5,4,6,7,6,7,7,6,5,5,8,NA,1,1,1,1,1,2,1,1,4,1,1,1,2,1,4,4,4,1,5,5,4,1,1,5,5,2,M,Hindu,1,1,1,1,1,1,5,4,4,4,1,4,6,2,1,1,2,NA,1,2,1,1,2,7,7,7,3,1,0,C5,-0.344105112,0.090184641,-0.131409434,-0.976772542,0.4465883174415447,7,5,-0.132628239,-1.5,1
454,C0510,5,C,5C,Muslim,Enemies,Enemy2,2,11,M,10,5,7,5,4,6,7,6,7,7,6,5,5,8,NA,1,1,1,1,1,2,1,1,4,1,1,1,2,1,4,4,4,1,5,5,4,1,1,5,5,2,M,Hindu,2,3,1,2,1,1,4,1,5,4,1,3,3,3,2,3,5,1,1,1,5,1,1,1,4,7,5,1,0,C5,-0.344105112,0.090184641,-0.131409434,-0.976772542,0.4465883174415447,7,5,-0.132628239,-1.5,1
455,C0510,5,C,5C,Muslim,Enemies,Enemy3,2,14,M,10,5,7,5,4,6,7,6,7,7,6,5,5,8,NA,1,1,1,1,1,2,1,1,4,1,1,1,2,1,4,4,4,1,5,5,4,1,1,5,5,2,M,Hindu,1,NA,1,2,3,1,4,1,2,2,1,4,2,2,2,4,4,3,2,2,3,3,2,6,4,7,1,1,0,C5,-0.344105112,0.090184641,-0.131409434,-0.976772542,0.4465883174415447,7,5,-0.132628239,-1.5,1
456,C0510,5,C,5C,Muslim,Enemies,Enemy4,2,17,M,10,5,7,5,4,6,7,6,7,7,6,5,5,8,NA,1,1,1,1,1,2,1,1,4,1,1,1,2,1,4,4,4,1,5,5,4,1,1,5,5,2,M,Hindu,1,1,1,1,1,1,4,1,NA,2,1,4,4,4,1,1,1,1,1,1,1,5,2,7,3,7,1,1,0,C5,-0.344105112,0.090184641,-0.131409434,-0.976772542,0.4465883174415447,7,5,-0.132628239,-1.5,1
457,C0510,5,C,5C,Muslim,Enemies,Enemy5,2,25,M,10,5,7,5,4,6,7,6,7,7,6,5,5,8,NA,1,1,1,1,1,2,1,1,4,1,1,1,2,1,4,4,4,1,5,5,4,1,1,5,5,2,M,Hindu,1,NA,3,1,2,1,4,1,1,5,1,4,3,5,2,4,4,2,2,2,1,2,2,7,2,7,1,1,0,C5,-0.344105112,0.090184641,-0.131409434,-0.976772542,0.4465883174415447,7,5,-0.132628239,-1.5,1
458,C0512,5,C,5C,Muslim,Enemies,Enemy1,2,4,M,12,5,1,NA,1,4,1,1,1,7,2,NA,NA,NA,Sunai,1,3,4,1,4,2,5,2,3,1,1,1,2,1,4,4,4,2,3,4,1,5,1,4,3,2,M,Hindu,NA,2,2,1,1,1,1,1,2,2,1,4,5,5,5,1,2,1,1,1,1,5,3,7,4,7,1,1,0,C5,-0.344105112,0.090184641,-0.131409434,-0.976772542,0.4465883174415447,1,NA,NA,-1.5,-3
459,C0512,5,C,5C,Muslim,Enemies,Enemy2,2,6,M,12,5,1,NA,1,4,1,1,1,7,2,NA,NA,NA,Sunai,1,3,4,1,4,2,5,2,3,1,1,1,2,1,4,4,4,2,3,4,1,5,1,4,3,2,M,Hindu,1,1,1,1,1,1,5,4,4,4,1,4,6,2,1,1,2,NA,1,2,1,1,2,7,7,7,3,1,0,C5,-0.344105112,0.090184641,-0.131409434,-0.976772542,0.4465883174415447,1,NA,NA,-1.5,-3
460,C0512,5,C,5C,Muslim,Enemies,Enemy3,2,16,M,12,5,1,NA,1,4,1,1,1,7,2,NA,NA,NA,Sunai,1,3,4,1,4,2,5,2,3,1,1,1,2,1,4,4,4,2,3,4,1,5,1,4,3,2,M,Muslim,4,1,1,1,5,1,4,1,1,1,1,3,2,3,5,NA,1,2,1,1,1,3,5,7,4,1,7,1,1,C5,-0.344105112,0.090184641,-0.131409434,-0.976772542,0.4465883174415447,1,NA,NA,-1.5,-3
461,C0512,5,C,5C,Muslim,Enemies,Enemy4,2,19,M,12,5,1,NA,1,4,1,1,1,7,2,NA,NA,NA,Sunai,1,3,4,1,4,2,5,2,3,1,1,1,2,1,4,4,4,2,3,4,1,5,1,4,3,2,M,Hindu,4,2,1,1,3,1,4,1,1,1,1,3,4,4,5,1,1,1,2,1,1,5,1,7,1,7,2,1,0,C5,-0.344105112,0.090184641,-0.131409434,-0.976772542,0.4465883174415447,1,NA,NA,-1.5,-3
462,C0512,5,C,5C,Muslim,Enemies,Enemy5,2,31,M,12,5,1,NA,1,4,1,1,1,7,2,NA,NA,NA,Sunai,1,3,4,1,4,2,5,2,3,1,1,1,2,1,4,4,4,2,3,4,1,5,1,4,3,2,M,Muslim,1,1,1,1,1,1,4,1,4,3,1,6,7,3,3,2,2,1,3,1,1,5,1,7,4,4,7,1,1,C5,-0.344105112,0.090184641,-0.131409434,-0.976772542,0.4465883174415447,1,NA,NA,-1.5,-3
463,C0512,5,C,5C,Muslim,Enemies,Enemy6,2,33,M,12,5,1,NA,1,4,1,1,1,7,2,NA,NA,NA,Sunai,1,3,4,1,4,2,5,2,3,1,1,1,2,1,4,4,4,2,3,4,1,5,1,4,3,2,M,Hindu,1,3,2,1,2,1,2,2,1,3,1,4,3,3,1,5,5,5,5,1,1,5,3,7,1,7,1,1,0,C5,-0.344105112,0.090184641,-0.131409434,-0.976772542,0.4465883174415447,1,NA,NA,-1.5,-3
464,C0512,5,C,5C,Muslim,Enemies,Enemy7,2,38,M,12,5,1,NA,1,4,1,1,1,7,2,NA,NA,NA,Sunai,1,3,4,1,4,2,5,2,3,1,1,1,2,1,4,4,4,2,3,4,1,5,1,4,3,2,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,C5,-0.344105112,0.090184641,-0.131409434,-0.976772542,0.4465883174415447,1,NA,NA,-1.5,-3
465,C0515,5,C,5C,Hindu,Enemies,Enemy1,2,4,M,15,1,7,7,7,7,5,7,7,7,4,7,7,8,NA,1,2,1,1,1,2,1,2,3,4,1,3,1,1,2,7,1,2,2,2,2,2,2,2,2,3,M,Hindu,NA,2,2,1,1,1,1,1,2,2,1,4,5,5,5,1,2,1,1,1,1,5,3,7,4,7,1,1,1,C5,-0.344105112,0.090184641,-0.131409434,-0.976772542,0.4465883174415447,7,7,-1.009717175,-1.5,2
466,C0516,5,C,5C,Muslim,Enemies,Enemy1,2,32,M,16,4,7,4,4,1,7,2,6,4,7,6,5,7,Sunni,1,4,1,1,1,5,1,4,4,1,1,1,2,1,3,2,3,5,NA,1,2,1,1,1,3,5,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,C5,-0.344105112,0.090184641,-0.131409434,-0.976772542,0.4465883174415447,7,4,0.30591622948642044,-1.5,6
467,C0516,5,C,5C,Muslim,Enemies,Enemy2,2,33,M,16,4,7,4,4,1,7,2,6,4,7,6,5,7,Sunni,1,4,1,1,1,5,1,4,4,1,1,1,2,1,3,2,3,5,NA,1,2,1,1,1,3,5,M,Hindu,1,3,2,1,2,1,2,2,1,3,1,4,3,3,1,5,5,5,5,1,1,5,3,7,1,7,1,1,0,C5,-0.344105112,0.090184641,-0.131409434,-0.976772542,0.4465883174415447,7,4,0.30591622948642044,-1.5,6
468,C0516,5,C,5C,Muslim,Enemies,Enemy3,2,34,M,16,4,7,4,4,1,7,2,6,4,7,6,5,7,Sunni,1,4,1,1,1,5,1,4,4,1,1,1,2,1,3,2,3,5,NA,1,2,1,1,1,3,5,M,Muslim,1,1,3,3,1,1,3,1,1,3,1,4,3,4,1,1,1,1,1,1,1,5,2,7,7,6,7,1,1,C5,-0.344105112,0.090184641,-0.131409434,-0.976772542,0.4465883174415447,7,4,0.30591622948642044,-1.5,6
469,C0519,5,C,5C,Hindu,Enemies,Enemy1,2,3,M,19,1,7,1,7,7,2,7,7,1,4,5,5,7,NA,1,4,2,1,1,3,1,1,4,1,1,1,1,1,3,4,4,5,1,1,1,2,1,1,5,1,M,Hindu,1,1,1,1,1,1,1,1,4,2,1,4,4,4,1,1,1,1,1,1,1,5,5,7,1,7,2,1,1,C5,-0.344105112,0.090184641,-0.131409434,-0.976772542,0.4465883174415447,7,1,1.621549634144792,-1.5,5
470,C0519,5,C,5C,Hindu,Enemies,Enemy2,2,6,M,19,1,7,1,7,7,2,7,7,1,4,5,5,7,NA,1,4,2,1,1,3,1,1,4,1,1,1,1,1,3,4,4,5,1,1,1,2,1,1,5,1,M,Hindu,1,1,1,1,1,1,5,4,4,4,1,4,6,2,1,1,2,NA,1,2,1,1,2,7,7,7,3,1,1,C5,-0.344105112,0.090184641,-0.131409434,-0.976772542,0.4465883174415447,7,1,1.621549634144792,-1.5,5
471,C0519,5,C,5C,Hindu,Enemies,Enemy3,2,11,M,19,1,7,1,7,7,2,7,7,1,4,5,5,7,NA,1,4,2,1,1,3,1,1,4,1,1,1,1,1,3,4,4,5,1,1,1,2,1,1,5,1,M,Hindu,2,3,1,2,1,1,4,1,5,4,1,3,3,3,2,3,5,1,1,1,5,1,1,1,4,7,5,1,1,C5,-0.344105112,0.090184641,-0.131409434,-0.976772542,0.4465883174415447,7,1,1.621549634144792,-1.5,5
472,C0519,5,C,5C,Hindu,Enemies,Enemy4,2,12,M,19,1,7,1,7,7,2,7,7,1,4,5,5,7,NA,1,4,2,1,1,3,1,1,4,1,1,1,1,1,3,4,4,5,1,1,1,2,1,1,5,1,M,Muslim,3,4,1,4,2,5,3,1,1,1,1,4,4,4,2,3,4,1,5,1,4,3,2,1,NA,4,1,1,0,C5,-0.344105112,0.090184641,-0.131409434,-0.976772542,0.4465883174415447,7,1,1.621549634144792,-1.5,5
473,C0519,5,C,5C,Hindu,Enemies,Enemy5,2,31,M,19,1,7,1,7,7,2,7,7,1,4,5,5,7,NA,1,4,2,1,1,3,1,1,4,1,1,1,1,1,3,4,4,5,1,1,1,2,1,1,5,1,M,Muslim,1,1,1,1,1,1,4,1,4,3,1,6,7,3,3,2,2,1,3,1,1,5,1,7,4,4,7,1,0,C5,-0.344105112,0.090184641,-0.131409434,-0.976772542,0.4465883174415447,7,1,1.621549634144792,-1.5,5
474,C0519,5,C,5C,Hindu,Enemies,Enemy6,2,52,M,19,1,7,1,7,7,2,7,7,1,4,5,5,7,NA,1,4,2,1,1,3,1,1,4,1,1,1,1,1,3,4,4,5,1,1,1,2,1,1,5,1,F,Muslim,1,2,1,1,1,1,5,1,1,1,1,4,3,3,1,1,1,1,1,1,2,1,2,4,4,4,7,0,0,C5,-0.344105112,0.090184641,-0.131409434,-0.976772542,0.4465883174415447,7,1,1.621549634144792,-1.5,5
475,C0519,5,C,5C,Hindu,Enemies,Enemy7,2,62,M,19,1,7,1,7,7,2,7,7,1,4,5,5,7,NA,1,4,2,1,1,3,1,1,4,1,1,1,1,1,3,4,4,5,1,1,1,2,1,1,5,1,F,Muslim,3,1,1,1,2,1,2,2,4,3,1,4,4,5,1,1,1,1,1,1,1,3,2,1,7,6,7,0,0,C5,-0.344105112,0.090184641,-0.131409434,-0.976772542,0.4465883174415447,7,1,1.621549634144792,-1.5,5
476,C0520,5,C,5C,Muslim,Enemies,Enemy1,2,5,M,20,5,6,3,4,1,7,6,5,NA,NA,NA,2,NA,Sunni,1,5,3,2,2,1,2,1,4,1,1,1,2,1,4,1,4,5,5,5,1,2,5,1,4,1,M,Hindu,2,2,1,1,2,1,4,1,3,2,1,4,3,3,2,1,2,1,1,1,2,5,4,7,6,NA,NA,1,0,C5,-0.344105112,0.090184641,-0.131409434,-0.976772542,0.4465883174415447,6,3,0.30591622948642044,-1.5,6
477,C0520,5,C,5C,Muslim,Enemies,Enemy2,2,14,M,20,5,6,3,4,1,7,6,5,NA,NA,NA,2,NA,Sunni,1,5,3,2,2,1,2,1,4,1,1,1,2,1,4,1,4,5,5,5,1,2,5,1,4,1,M,Hindu,1,NA,1,2,3,1,4,1,2,2,1,4,2,2,2,4,4,3,2,2,3,3,2,6,4,7,1,1,0,C5,-0.344105112,0.090184641,-0.131409434,-0.976772542,0.4465883174415447,6,3,0.30591622948642044,-1.5,6
478,C0520,5,C,5C,Muslim,Enemies,Enemy3,2,30,M,20,5,6,3,4,1,7,6,5,NA,NA,NA,2,NA,Sunni,1,5,3,2,2,1,2,1,4,1,1,1,2,1,4,1,4,5,5,5,1,2,5,1,4,1,M,Hindu,1,1,2,1,1,1,4,1,1,1,1,7,7,7,5,1,1,2,1,1,1,5,4,7,1,7,4,1,0,C5,-0.344105112,0.090184641,-0.131409434,-0.976772542,0.4465883174415447,6,3,0.30591622948642044,-1.5,6
